timestamp,candle1_time,candle3_time,middle_point,middle_high,middle_low,middle_open,middle_close,middle_body,middle_is_bullish,body1_ratio,body3_ratio,is_doji_on_3,max_upside,max_downside,larger_move_direction,move_ratio_larger_to_smaller,first_direction_moved,upside_was_reached,downside_was_reached,bars_to_max_upside,bars_to_max_downside,bars_to_return_to_middle,price_at_max_upside,price_at_max_downside
2025-05-06 04:23:13.136419,2025-05-06 00:23:13.136419,2025-05-06 08:23:13.136419,40143.39620536588,40720.38823227708,39566.404178454686,40008.065350616336,40152.44230479955,144.37695418321528,True,0.27039323505501295,0.1057996370232795,False,576.9920269111972,576.9920269111972,UP,576992.0269111971,DOWN,True,True,0,0,0,40720.38823227708,39566.404178454686
2025-05-07 04:23:13.136419,2025-05-07 00:23:13.136419,2025-05-07 08:23:13.136419,40048.578489672815,40281.49376252229,39815.663216823334,39997.23486860079,40115.955943332,118.72107473121287,True,0.31832423422278067,0.23961672293297387,False,232.9152728494737,232.91527284948097,DOWN,232915.27284948097,DOWN,True,True,0,0,0,40281.49376252229,39815.663216823334
2025-05-07 20:23:13.136419,2025-05-07 16:23:13.136419,2025-05-08 00:23:13.136419,39986.88442802073,40154.31050130145,39819.45835474,39996.19465715942,39896.17155490208,100.02310225734254,False,0.0005666491317219781,0.4834492459449342,False,638.9281833762725,167.42607328072336,UP,638928.1833762724,DOWN,True,True,0,0,0,40625.812611397,39819.45835474
2025-05-09 04:23:13.136419,2025-05-09 00:23:13.136419,2025-05-09 08:23:13.136419,40183.21250569422,40745.11755349375,39621.30745789468,39989.518514640025,40157.45224136696,167.93372672693658,True,0.0314968276792636,0.11764520301259841,False,561.9050477995333,561.9050477995333,UP,561905.0477995333,DOWN,True,True,0,0,0,40745.11755349375,39621.30745789468
2025-05-11 12:23:13.136419,2025-05-11 08:23:13.136419,2025-05-11 16:23:13.136419,39943.74055967287,40260.095467040686,39627.385652305056,39984.59541366928,39827.04780552101,157.54760814827023,False,0.40131373215044974,0.45306466500236364,False,316.35490736781503,316.35490736781503,UP,316354.90736781503,DOWN,True,True,0,0,0,40260.095467040686,39627.385652305056
2025-05-12 08:23:13.136419,2025-05-12 04:23:13.136419,2025-05-12 12:23:13.136419,39979.91421884689,40365.38250166009,39594.44593603369,39980.91437246961,39904.63563198277,76.27874048684316,False,0.014961436705571303,0.42669750901757336,False,385.46828281319904,385.46828281319904,UP,385468.28281319904,DOWN,True,True,0,0,0,40365.38250166009,39594.44593603369
2025-05-14 08:23:13.136419,2025-05-14 04:23:13.136419,2025-05-14 12:23:13.136419,40048.33161031243,40245.78200174588,39850.88121887898,39982.415610375,40056.115206019625,73.69959564462624,True,0.20518742510677845,0.13838892626561508,False,447.96547126211226,458.3527632045516,DOWN,458352.7632045516,DOWN,True,True,0,0,0,40496.29708157454,39589.97884710788
2025-05-15 04:23:13.136419,2025-05-15 00:23:13.136419,2025-05-15 08:23:13.136419,39908.77663446995,40499.812043429454,39317.74122551045,39978.27788700273,39878.14082071352,100.137066289215,False,0.009652275151983143,0.29036950619705926,False,591.0354089595057,591.0354089594985,UP,591035.4089595057,DOWN,True,True,0,0,0,40499.812043429454,39317.74122551045
2025-05-15 12:23:13.136419,2025-05-15 08:23:13.136419,2025-05-15 16:23:13.136419,40081.22057899304,40321.605742920474,39840.8354150656,39980.91681371494,40051.833955648166,70.91714193322696,True,0.4100101850945879,0.47444951602518076,False,319.59901506279857,328.31767981677694,DOWN,328317.67981677694,DOWN,True,True,1,0,1,40400.819594055836,39752.90289917626
2025-05-15 20:23:13.136419,2025-05-15 16:23:13.136419,2025-05-16 00:23:13.136419,39891.39276566643,40029.882632156594,39752.90289917626,39983.719918320574,39775.467603419,208.25231490157603,False,0.16156652896756804,0.07639231211812236,True,619.7398222715783,499.7257142682429,UP,619739.8222715782,DOWN,True,True,0,0,0,40511.13258793801,39391.66705139819
2025-05-19 12:23:13.136419,2025-05-19 08:23:13.136419,2025-05-19 16:23:13.136419,39848.52426383538,40096.56759759295,39600.48093007781,39984.656483691964,39846.644905276095,138.01157841586974,False,0.2680418781578669,0.3926269974901343,False,343.03156073646096,248.04333375757415,UP,343031.56073646096,DOWN,True,True,0,0,0,40191.55582457184,39600.48093007781
2025-05-22 08:23:13.136419,2025-05-22 04:23:13.136419,2025-05-22 12:23:13.136419,39951.11130925971,40442.38728484773,39459.83533367168,39981.04770355871,40093.12246397037,112.07476041166228,True,0.29851196862991364,0.4640839644173646,False,491.2759755880252,491.2759755880252,UP,491275.9755880252,DOWN,True,True,0,0,0,40442.38728484773,39459.83533367168
2025-05-24 16:23:13.136419,2025-05-24 12:23:13.136419,2025-05-24 20:23:13.136419,40142.08503205872,40476.742554566976,39807.42750955047,39984.81183116287,40128.374207689514,143.56237652664277,True,0.17863171019068333,0.12816723824850654,False,351.8348046864048,409.7133202487021,DOWN,409713.3202487021,DOWN,True,True,0,0,0,40493.919836745124,39732.37171181002
